start,P_or_T_above,time_until_peak,time_until_trough,peaks_above,troughs_above
40382,False,13,5,0,0
40383,False,12,4,0,0
40384,False,11,3,0,0
40385,False,10,2,0,0
40386,False,9,1,0,0
40387,False,8,15,0,0
40388,False,7,14,0,0
40389,False,6,13,0,0
40390,False,5,12,0,0
40391,False,4,11,0,0
40392,False,3,10,0,0
40393,False,2,9,0,0
40394,False,1,8,0,0
40395,False,14,7,0,0
40396,False,13,6,0,0
40397,False,12,5,0,0
40398,False,11,4,0,0
40399,False,10,3,0,0
40400,False,9,2,0,0
40401,False,8,1,0,0
40402,False,7,14,0,0
40403,False,6,13,0,0
40404,False,5,12,0,0
40405,False,4,11,0,0
40406,False,3,10,0,0
40407,False,2,9,0,0
40408,False,1,8,0,0
40409,False,14,7,0,0
40410,False,13,6,0,0
40411,False,12,5,0,0
40412,False,11,4,0,0
40413,False,10,3,0,0
40414,False,9,2,0,0
40415,False,8,1,0,0
40416,False,7,13,0,0
40417,False,6,12,0,0
40418,False,5,11,0,0
40419,False,4,10,0,0
40420,False,3,9,0,0
40421,False,2,8,0,0
40422,False,1,7,0,0
40423,False,12,6,0,0
40424,False,11,5,0,0
40425,False,10,4,0,0
40426,False,9,3,0,0
40427,False,8,2,0,0
40428,False,7,1,0,0
40429,False,6,12,0,0
40430,False,5,11,0,0
40431,False,4,10,0,0
40432,False,3,9,0,0
40433,False,2,8,0,0
40434,False,1,7,0,0
40435,False,13,6,0,0
40436,False,12,5,0,0
40437,False,11,4,0,0
40438,False,10,3,0,0
40439,False,9,2,0,0
40440,False,8,1,0,0
40441,False,7,14,0,0
40442,False,6,13,0,0
40443,False,5,12,0,0
40444,False,4,11,0,0
40445,False,3,10,0,0
40446,False,2,9,0,0
40447,False,1,8,0,0
40448,False,14,7,0,0
40449,False,13,6,0,0
40450,False,12,5,0,0
40451,False,11,4,0,0
40452,False,10,3,0,0
40453,False,9,2,0,0
40454,False,8,1,0,0
40455,False,7,14,0,0
40456,False,6,13,0,0
40457,False,5,12,0,0
40458,False,4,11,0,0
40459,False,3,10,0,0
40460,False,2,9,0,0
40461,False,1,8,0,0
40462,False,14,7,0,0
40463,False,13,6,0,0
40464,False,12,5,0,0
40465,False,11,4,0,0
40466,False,10,3,0,0
40467,False,9,2,0,0
40468,False,8,1,0,0
40469,False,7,12,0,0
40470,False,6,11,0,0
40471,False,5,10,0,0
40472,False,4,9,0,0
40473,False,3,8,0,0
40474,False,2,7,0,0
40475,False,1,6,0,0
40476,False,10,5,0,0
40477,False,9,4,0,0
40478,False,8,3,0,0
40479,False,7,2,0,0
40480,False,6,1,0,0
40481,False,5,13,0,0
40482,False,4,12,0,0
40483,False,3,11,0,0
40484,False,2,10,0,0
40485,False,1,9,0,0
40486,False,16,8,0,0
40487,False,15,7,0,0
40488,False,14,6,0,0
40489,False,13,5,0,0
40490,False,12,4,0,0
40491,False,11,3,0,0
40492,False,10,2,0,0
40493,False,9,1,0,0
40494,False,8,16,0,0
40495,False,7,15,0,0
40496,False,6,14,0,0
40497,False,5,13,0,0
40498,False,4,12,0,0
40499,False,3,11,0,0
40500,False,2,10,0,0
40501,False,1,9,0,0
40502,False,16,8,0,0
40503,False,15,7,0,0
40504,False,14,6,0,0
40505,False,13,5,0,0
40506,False,12,4,0,0
40507,False,11,3,0,0
40508,False,10,2,0,0
40509,False,9,1,0,0
40510,False,8,16,0,0
40511,False,7,15,0,0
40512,False,6,14,0,0
40513,False,5,13,0,0
40514,False,4,12,0,0
40515,False,3,11,0,0
40516,False,2,10,0,0
40517,False,1,9,0,0
40518,False,15,8,0,0
40519,False,14,7,0,0
40520,False,13,6,0,0
40521,False,12,5,0,0
40522,False,11,4,0,0
40523,False,10,3,0,0
40524,False,9,2,0,0
40525,False,8,1,0,0
40526,False,7,14,0,0
40527,False,6,13,0,0
40528,False,5,12,0,0
40529,False,4,11,0,0
40530,False,3,10,0,0
40531,False,2,9,0,0
40532,False,1,8,0,0
40533,False,13,7,0,0
40534,False,12,6,0,0
40535,False,11,5,0,0
40536,False,10,4,0,0
40537,False,9,3,0,0
40538,False,8,2,0,0
40539,False,7,1,0,0
40540,False,6,13,0,0
40541,False,5,12,0,0
40542,False,4,11,0,0
40543,False,3,10,0,0
40544,False,2,9,0,0
40545,False,1,8,0,0
40546,False,14,7,0,0
40547,False,13,6,0,0
40548,False,12,5,0,0
40549,False,11,4,0,0
40550,False,10,3,0,0
40551,False,9,2,0,0
40552,False,8,1,0,0
40553,False,7,14,0,0
40554,False,6,13,0,0
40555,False,5,12,0,0
40556,False,4,11,0,0
40557,False,3,10,0,0
40558,False,2,9,0,0
40559,False,1,8,0,0
40560,False,14,7,0,0
40561,False,13,6,0,0
40562,False,12,5,0,0
40563,False,11,4,0,0
40564,False,10,3,0,0
40565,False,9,2,0,0
40566,False,8,1,0,0
40567,False,7,13,0,0
40568,False,6,12,0,0
40569,False,5,11,0,0
40570,False,4,10,0,0
40571,False,3,9,0,0
40572,False,2,8,0,0
40573,False,1,7,0,0
40574,False,12,6,0,0
40575,False,11,5,0,0
40576,False,10,4,0,0
40577,False,9,3,0,0
40578,False,8,2,0,0
40579,False,7,1,0,0
40580,False,6,14,0,0
40581,False,5,13,0,0
40582,False,4,12,0,0
40583,False,3,11,0,0
40584,False,2,10,0,0
40585,False,1,9,0,0
40586,False,16,8,0,0
40587,False,15,7,0,0
40588,False,14,6,0,0
40589,False,13,5,0,0
40590,False,12,4,0,0
40591,False,11,3,0,0
40592,False,10,2,0,0
40593,False,9,1,0,0
40594,False,8,16,0,0
40595,False,7,15,0,0
40596,False,6,14,0,0
40597,False,5,13,0,0
40598,False,4,12,0,0
40599,False,3,11,0,0
40600,False,2,10,0,0
40601,False,1,9,0,0
40602,False,16,8,0,0
40603,False,15,7,0,0
40604,False,14,6,0,0
40605,False,13,5,0,0
40606,False,12,4,0,0
40607,False,11,3,0,0
40608,False,10,2,0,0
40609,False,9,1,0,0
40610,False,8,15,0,0
40611,False,7,14,0,0
40612,False,6,13,0,0
40613,False,5,12,0,0
40614,False,4,11,0,0
40615,False,3,10,0,0
40616,False,2,9,0,0
40617,False,1,8,0,0
40618,False,15,7,0,0
40619,False,14,6,0,0
40620,False,13,5,0,0
40621,False,12,4,0,0
40622,False,11,3,0,0
40623,False,10,2,0,0
40624,False,9,1,0,0
40625,False,8,15,0,0
40626,False,7,14,0,0
40627,False,6,13,0,0
40628,False,5,12,0,0
40629,False,4,11,0,0
40630,False,3,10,0,0
40631,False,2,9,0,0
40632,False,1,8,0,0
40633,False,15,7,0,0
40634,False,14,6,0,0
40635,False,13,5,0,0
40636,False,12,4,0,0
40637,False,11,3,0,0
40638,False,10,2,0,0
40639,False,9,1,0,0
40640,False,8,16,0,0
40641,False,7,15,0,0
40642,False,6,14,0,0
40643,False,5,13,0,0
40644,False,4,12,0,0
40645,False,3,11,0,0
40646,False,2,10,0,0
40647,False,1,9,0,0
40648,False,16,8,0,0
40649,False,15,7,0,0
40650,False,14,6,0,0
40651,False,13,5,0,0
40652,False,12,4,0,0
40653,False,11,3,0,0
40654,False,10,2,0,0
40655,False,9,1,0,0
40656,False,8,15,0,0
40657,False,7,14,0,0
40658,False,6,13,0,0
40659,False,5,12,0,0
40660,False,4,11,0,0
40661,False,3,10,0,0
40662,False,2,9,0,0
40663,False,1,8,0,0
40664,False,15,7,0,0
40665,False,14,6,0,0
40666,False,13,5,0,0
40667,False,12,4,0,0
40668,False,11,3,0,0
40669,False,10,2,0,0
40670,False,9,1,0,0
40671,False,8,16,0,0
40672,False,7,15,0,0
40673,False,6,14,0,0
40674,False,5,13,0,0
40675,False,4,12,0,0
40676,False,3,11,0,0
40677,False,2,10,0,0
40678,False,1,9,0,0
40679,False,16,8,0,0
40680,False,15,7,0,0
40681,False,14,6,0,0
40682,False,13,5,0,0
40683,False,12,4,0,0
40684,False,11,3,0,0
40685,False,10,2,0,0
40686,False,9,1,0,0
40687,False,8,17,0,0
40688,False,7,16,0,0
40689,False,6,15,0,0
40690,False,5,14,0,0
40691,False,4,13,0,0
40692,False,3,12,0,0
40693,False,2,11,0,0
40694,False,1,10,0,0
40695,False,17,9,0,0
40696,False,16,8,0,0
40697,False,15,7,0,0
40698,False,14,6,0,0
40699,False,13,5,0,0
40700,False,12,4,0,0
40701,False,11,3,0,0
40702,False,10,2,0,0
40703,False,9,1,0,0
40704,False,8,16,0,0
40705,False,7,15,0,0
40706,False,6,14,0,0
40707,False,5,13,0,0
40708,False,4,12,0,0
40709,False,3,11,0,0
40710,False,2,10,0,0
40711,False,1,9,0,0
40712,False,16,8,0,0
40713,False,15,7,0,0
40714,False,14,6,0,0
40715,False,13,5,0,0
40716,False,12,4,0,0
40717,False,11,3,0,0
40718,False,10,2,0,0
40719,False,9,1,0,0
40720,False,8,15,0,0
40721,False,7,14,0,0
40722,False,6,13,0,0
40723,False,5,12,0,0
40724,False,4,11,0,0
40725,False,3,10,0,0
40726,False,2,9,0,0
40727,False,1,8,0,0
40728,False,14,7,0,0
40729,False,13,6,0,0
40730,False,12,5,0,0
40731,False,11,4,0,0
40732,False,10,3,0,0
40733,False,9,2,0,0
40734,False,8,1,0,0
40735,False,7,14,0,0
40736,False,6,13,0,0
40737,False,5,12,0,0
40738,False,4,11,0,0
40739,False,3,10,0,0
40740,False,2,9,0,0
40741,False,1,8,0,0
40742,False,14,7,0,0
40743,False,13,6,0,0
40744,False,12,5,0,0
40745,False,11,4,0,0
40746,False,10,3,0,0
40747,False,9,2,0,0
40748,False,8,1,0,0
40749,False,7,15,0,0
40750,False,6,14,0,0
40751,False,5,13,0,0
40752,False,4,12,0,0
40753,False,3,11,0,0
40754,False,2,10,0,0
40755,False,1,9,0,0
40756,False,15,8,0,0
40757,False,14,7,0,0
40758,False,13,6,0,0
40759,False,12,5,0,0
40760,False,11,4,0,0
40761,False,10,3,0,0
40762,False,9,2,0,0
40763,False,8,1,0,0
40764,False,7,14,0,0
40765,False,6,13,0,0
40766,False,5,12,0,0
40767,False,4,11,0,0
40768,False,3,10,0,0
40769,False,2,9,0,0
40770,False,1,8,0,0
40771,False,14,7,0,0
40772,False,13,6,0,0
40773,False,12,5,0,0
40774,False,11,4,0,0
40775,False,10,3,0,0
40776,False,9,2,0,0
40777,False,8,1,0,0
40778,False,7,11,0,0
40779,False,6,10,0,0
40780,False,5,9,0,0
40781,False,4,8,0,0
40782,False,3,7,0,0
40783,False,2,6,0,0
40784,False,1,5,0,0
40785,False,10,4,0,0
40786,False,9,3,0,0
40787,False,8,2,0,0
40788,False,7,1,0,0
40789,False,6,13,0,0
40790,False,5,12,0,0
40791,False,4,11,0,0
40792,False,3,10,0,0
40793,False,2,9,0,0
40794,False,1,8,0,0
40795,False,14,7,0,0
40796,False,13,6,0,0
40797,False,12,5,0,0
40798,False,11,4,0,0
40799,False,10,3,0,0
40800,False,9,2,0,0
40801,False,8,1,0,0
40802,False,7,14,0,0
40803,False,6,13,0,0
40804,False,5,12,0,0
40805,False,4,11,0,0
40806,False,3,10,0,0
40807,False,2,9,0,0
40808,False,1,8,0,0
40809,False,14,7,0,0
40810,False,13,6,0,0
40811,False,12,5,0,0
40812,False,11,4,0,0
40813,False,10,3,0,0
40814,False,9,2,0,0
40815,False,8,1,0,0
40816,False,7,14,0,0
40817,False,6,13,0,0
40818,False,5,12,0,0
40819,False,4,11,0,0
40820,False,3,10,0,0
40821,False,2,9,0,0
40822,False,1,8,0,0
40823,False,14,7,0,0
40824,False,13,6,0,0
40825,False,12,5,0,0
40826,False,11,4,0,0
40827,False,10,3,0,0
40828,False,9,2,0,0
40829,False,8,1,0,0
40830,False,7,19,0,0
40831,False,6,18,0,0
40832,False,5,17,0,0
40833,False,4,16,0,0
40834,False,3,15,0,0
40835,False,2,14,0,0
40836,False,1,13,0,0
40837,False,20,12,0,0
40838,False,19,11,0,0
40839,False,18,10,0,0
40840,False,17,9,0,0
40841,False,16,8,0,0
40842,False,15,7,0,0
40843,False,14,6,0,0
40844,False,13,5,0,0
40845,False,12,4,0,0
40846,False,11,3,0,0
40847,False,10,2,0,0
40848,False,9,1,0,0
40849,False,8,17,0,0
40850,False,7,16,0,0
40851,False,6,15,0,0
40852,False,5,14,0,0
40853,False,4,13,0,0
40854,False,3,12,0,0
40855,False,2,11,0,0
40856,False,1,10,0,0
40857,False,17,9,0,0
40858,False,16,8,0,0
40859,False,15,7,0,0
40860,False,14,6,0,0
40861,False,13,5,0,0
40862,False,12,4,0,0
40863,False,11,3,0,0
40864,False,10,2,0,0
40865,False,9,1,0,0
40866,False,8,17,0,0
40867,False,7,16,0,0
40868,False,6,15,0,0
40869,False,5,14,0,0
40870,False,4,13,0,0
40871,False,3,12,0,0
40872,False,2,11,0,0
40873,False,1,10,0,0
40874,False,17,9,0,0
40875,False,16,8,0,0
40876,False,15,7,0,0
40877,False,14,6,0,0
40878,False,13,5,0,0
40879,False,12,4,0,0
40880,False,11,3,0,0
40881,False,10,2,0,0
40882,False,9,1,0,0
40883,False,8,15,0,0
40884,False,7,14,0,0
40885,False,6,13,0,0
40886,False,5,12,0,0
40887,False,4,11,0,0
40888,False,3,10,0,0
40889,False,2,9,0,0
40890,False,1,8,0,0
40891,False,14,7,0,0
40892,False,13,6,0,0
40893,False,12,5,0,0
40894,False,11,4,0,0
40895,False,10,3,0,0
40896,False,9,2,0,0
40897,False,8,1,0,0
40898,False,7,14,0,0
40899,False,6,13,0,0
40900,False,5,12,0,0
40901,False,4,11,0,0
40902,False,3,10,0,0
40903,False,2,9,0,0
40904,False,1,8,0,0
40905,False,13,7,0,0
40906,False,12,6,0,0
40907,False,11,5,0,0
40908,False,10,4,0,0
40909,False,9,3,0,0
40910,False,8,2,0,0
40911,False,7,1,0,0
40912,False,6,13,0,0
40913,False,5,12,0,0
40914,False,4,11,0,0
40915,False,3,10,0,0
40916,False,2,9,0,0
40917,False,1,8,0,0
40918,False,14,7,0,0
40919,False,13,6,0,0
40920,False,12,5,0,0
40921,False,11,4,0,0
40922,False,10,3,0,0
40923,False,9,2,0,0
40924,False,8,1,0,0
40925,False,7,15,0,0
40926,False,6,14,0,0
40927,False,5,13,0,0
40928,False,4,12,0,0
40929,False,3,11,0,0
40930,False,2,10,0,0
40931,False,1,9,0,0
40932,False,15,8,0,0
40933,False,14,7,0,0
40934,False,13,6,0,0
40935,False,12,5,0,0
40936,False,11,4,0,0
40937,False,10,3,0,0
40938,False,9,2,0,0
40939,False,8,1,0,0
40940,False,7,14,0,0
40941,False,6,13,0,0
40942,False,5,12,0,0
40943,False,4,11,0,0
40944,False,3,10,0,0
40945,False,2,9,0,0
40946,False,1,8,0,0
40947,False,14,7,0,0
40948,False,13,6,0,0
40949,False,12,5,0,0
40950,False,11,4,0,0
40951,False,10,3,0,0
40952,False,9,2,0,0
40953,False,8,1,0,0
40954,False,7,14,0,0
40955,False,6,13,0,0
40956,False,5,12,0,0
40957,False,4,11,0,0
40958,False,3,10,0,0
40959,False,2,9,0,0
40960,False,1,8,0,0
40961,False,13,7,0,0
40962,False,12,6,0,0
40963,False,11,5,0,0
40964,False,10,4,0,0
40965,False,9,3,0,0
40966,False,8,2,0,0
40967,False,7,1,0,0
40968,False,6,13,0,0
40969,False,5,12,0,0
40970,False,4,11,0,0
40971,False,3,10,0,0
40972,False,2,9,0,0
40973,False,1,8,0,0
40974,True,14,7,1,0
40975,True,13,6,1,0
40976,True,12,5,1,0
40977,True,11,4,1,0
40978,True,10,3,1,0
40979,True,9,2,1,0
40980,True,8,1,1,0
40981,True,7,15,1,1
40982,True,6,14,1,1
40983,True,5,13,1,1
40984,True,4,12,1,1
40985,True,3,11,1,1
40986,True,2,10,1,1
40987,True,1,9,1,1
40988,True,15,8,0,1
40989,True,14,7,0,1
40990,True,13,6,0,1
40991,True,12,5,0,1
40992,True,11,4,0,1
40993,True,10,3,0,1
40994,True,9,2,0,1
40995,True,8,1,0,1
40996,False,7,15,0,0
40997,False,6,14,0,0
40998,False,5,13,0,0
40999,False,4,12,0,0
41000,False,3,11,0,0
41001,False,2,10,0,0
41002,False,1,9,0,0
41003,False,16,8,0,0
41004,False,15,7,0,0
41005,False,14,6,0,0
41006,False,13,5,0,0
41007,False,12,4,0,0
41008,False,11,3,0,0
41009,False,10,2,0,0
41010,False,9,1,0,0
41011,False,8,16,0,0
41012,False,7,15,0,0
41013,False,6,14,0,0
41014,False,5,13,0,0
41015,False,4,12,0,0
41016,False,3,11,0,0
41017,False,2,10,0,0
41018,False,1,9,0,0
41019,False,15,8,0,0
41020,False,14,7,0,0
41021,False,13,6,0,0
41022,False,12,5,0,0
41023,False,11,4,0,0
41024,False,10,3,0,0
41025,False,9,2,0,0
41026,False,8,1,0,0
41027,False,7,15,0,0
41028,False,6,14,0,0
41029,False,5,13,0,0
41030,False,4,12,0,0
41031,False,3,11,0,0
41032,False,2,10,0,0
41033,False,1,9,0,0
41034,False,16,8,0,0
41035,False,15,7,0,0
41036,False,14,6,0,0
41037,False,13,5,0,0
41038,False,12,4,0,0
41039,False,11,3,0,0
41040,False,10,2,0,0
41041,False,9,1,0,0
41042,False,8,22,0,0
41043,False,7,21,0,0
41044,False,6,20,0,0
41045,False,5,19,0,0
41046,False,4,18,0,0
41047,False,3,17,0,0
41048,False,2,16,0,0
41049,False,1,15,0,0
41050,False,22,14,0,0
41051,False,21,13,0,0
41052,False,20,12,0,0
41053,False,19,11,0,0
41054,False,18,10,0,0
41055,False,17,9,0,0
41056,False,16,8,0,0
41057,False,15,7,0,0
41058,False,14,6,0,0
41059,False,13,5,0,0
41060,False,12,4,0,0
41061,False,11,3,0,0
41062,False,10,2,0,0
41063,False,9,1,0,0
41064,False,8,15,0,0
41065,False,7,14,0,0
41066,False,6,13,0,0
41067,False,5,12,0,0
41068,False,4,11,0,0
41069,False,3,10,0,0
41070,False,2,9,0,0
41071,False,1,8,0,0
41072,True,14,7,2,0
41073,True,13,6,2,0
41074,True,12,5,2,0
41075,True,11,4,2,0
41076,True,10,3,2,0
41077,True,9,2,2,0
41078,True,8,1,2,0
41079,True,7,15,2,2
41080,True,6,14,2,2
41081,True,5,13,2,2
41082,True,4,12,2,2
41083,True,3,11,2,2
41084,True,2,10,2,2
41085,True,1,9,2,2
41086,True,16,8,1,2
41087,True,15,7,1,2
41088,True,14,6,1,2
41089,True,13,5,1,2
41090,True,12,4,1,2
41091,True,11,3,1,2
41092,True,10,2,1,2
41093,True,9,1,1,2
41094,True,8,15,1,1
41095,True,7,14,1,1
41096,True,6,13,1,1
41097,True,5,12,1,1
41098,True,4,11,1,1
41099,True,3,10,1,1
41100,True,2,9,1,1
41101,True,1,8,1,1
41102,True,15,7,0,1
41103,True,14,6,0,1
41104,True,13,5,0,1
41105,True,12,4,0,1
41106,True,11,3,0,1
41107,True,10,2,0,1
41108,True,9,1,0,1
41109,False,8,16,0,0
41110,False,7,15,0,0
41111,False,6,14,0,0
41112,False,5,13,0,0
41113,False,4,12,0,0
41114,False,3,11,0,0
41115,False,2,10,0,0
41116,False,1,9,0,0
41117,False,15,8,0,0
41118,False,14,7,0,0
41119,False,13,6,0,0
41120,False,12,5,0,0
41121,False,11,4,0,0
41122,False,10,3,0,0
41123,False,9,2,0,0
41124,False,8,1,0,0
41125,False,7,15,0,0
41126,False,6,14,0,0
41127,False,5,13,0,0
41128,False,4,12,0,0
41129,False,3,11,0,0
41130,False,2,10,0,0
41131,False,1,9,0,0
41132,False,16,8,0,0
41133,False,15,7,0,0
41134,False,14,6,0,0
41135,False,13,5,0,0
41136,False,12,4,0,0
41137,False,11,3,0,0
41138,False,10,2,0,0
41139,False,9,1,0,0
41140,False,8,16,0,0
41141,False,7,15,0,0
41142,False,6,14,0,0
41143,False,5,13,0,0
41144,False,4,12,0,0
41145,False,3,11,0,0
41146,False,2,10,0,0
41147,False,1,9,0,0
41148,False,16,8,0,0
41149,False,15,7,0,0
41150,False,14,6,0,0
41151,False,13,5,0,0
41152,False,12,4,0,0
41153,False,11,3,0,0
41154,False,10,2,0,0
41155,False,9,1,0,0
41156,False,8,15,0,0
41157,False,7,14,0,0
41158,False,6,13,0,0
41159,False,5,12,0,0
41160,False,4,11,0,0
41161,False,3,10,0,0
41162,False,2,9,0,0
41163,False,1,8,0,0
41164,False,15,7,0,0
41165,False,14,6,0,0
41166,False,13,5,0,0
41167,False,12,4,0,0
41168,False,11,3,0,0
41169,False,10,2,0,0
41170,False,9,1,0,0
41171,False,8,16,0,0
41172,False,7,15,0,0
41173,False,6,14,0,0
41174,False,5,13,0,0
41175,False,4,12,0,0
41176,False,3,11,0,0
41177,False,2,10,0,0
41178,False,1,9,0,0
41179,False,13,8,0,0
41180,False,12,7,0,0
41181,False,11,6,0,0
41182,False,10,5,0,0
41183,False,9,4,0,0
41184,False,8,3,0,0
41185,False,7,2,0,0
41186,False,6,1,0,0
41187,False,5,8,0,0
41188,False,4,7,0,0
41189,False,3,6,0,0
41190,False,2,5,0,0
41191,False,1,4,0,0
41192,False,10,3,0,0
41193,False,9,2,0,0
41194,False,8,1,0,0
41195,False,7,15,0,0
41196,False,6,14,0,0
41197,False,5,13,0,0
41198,False,4,12,0,0
41199,False,3,11,0,0
41200,False,2,10,0,0
41201,False,1,9,0,0
41202,False,15,8,0,0
41203,False,14,7,0,0
41204,False,13,6,0,0
41205,False,12,5,0,0
41206,False,11,4,0,0
41207,False,10,3,0,0
41208,False,9,2,0,0
41209,False,8,1,0,0
41210,False,7,15,0,0
41211,False,6,14,0,0
41212,False,5,13,0,0
41213,False,4,12,0,0
41214,False,3,11,0,0
41215,False,2,10,0,0
41216,False,1,9,0,0
41217,False,16,8,0,0
41218,False,15,7,0,0
41219,False,14,6,0,0
41220,False,13,5,0,0
41221,False,12,4,0,0
41222,False,11,3,0,0
41223,False,10,2,0,0
41224,False,9,1,0,0
41225,False,8,19,0,0
41226,False,7,18,0,0
41227,False,6,17,0,0
41228,False,5,16,0,0
41229,False,4,15,0,0
41230,False,3,14,0,0
41231,False,2,13,0,0
41232,False,1,12,0,0
41233,False,20,11,0,0
41234,False,19,10,0,0
41235,False,18,9,0,0
41236,False,17,8,0,0
41237,False,16,7,0,0
41238,False,15,6,0,0
41239,False,14,5,0,0
41240,False,13,4,0,0
41241,False,12,3,0,0
41242,False,11,2,0,0
41243,False,10,1,0,0
41244,False,9,16,0,0
41245,False,8,15,0,0
41246,False,7,14,0,0
41247,False,6,13,0,0
41248,False,5,12,0,0
41249,False,4,11,0,0
41250,False,3,10,0,0
41251,False,2,9,0,0
41252,False,1,8,0,0
41253,False,15,7,0,0
41254,False,14,6,0,0
41255,False,13,5,0,0
41256,False,12,4,0,0
41257,False,11,3,0,0
41258,False,10,2,0,0
41259,False,9,1,0,0
41260,False,8,15,0,0
41261,False,7,14,0,0
41262,False,6,13,0,0
41263,False,5,12,0,0
41264,False,4,11,0,0
41265,False,3,10,0,0
41266,False,2,9,0,0
41267,False,1,8,0,0
41268,False,14,7,0,0
41269,False,13,6,0,0
41270,False,12,5,0,0
41271,False,11,4,0,0
41272,False,10,3,0,0
41273,False,9,2,0,0
41274,False,8,1,0,0
41275,False,7,14,0,0
41276,False,6,13,0,0
41277,False,5,12,0,0
41278,False,4,11,0,0
41279,False,3,10,0,0
41280,False,2,9,0,0
41281,False,1,8,0,0
41282,False,14,7,0,0
41283,False,13,6,0,0
41284,False,12,5,0,0
41285,False,11,4,0,0
41286,False,10,3,0,0
41287,False,9,2,0,0
41288,False,8,1,0,0
41289,False,7,14,0,0
41290,False,6,13,0,0
41291,False,5,12,0,0
41292,False,4,11,0,0
41293,False,3,10,0,0
41294,False,2,9,0,0
41295,False,1,8,0,0
41296,False,13,7,0,0
41297,False,12,6,0,0
41298,False,11,5,0,0
41299,False,10,4,0,0
41300,False,9,3,0,0
41301,False,8,2,0,0
41302,False,7,1,0,0
41303,False,6,14,0,0
41304,False,5,13,0,0
41305,False,4,12,0,0
41306,False,3,11,0,0
41307,False,2,10,0,0
41308,False,1,9,0,0
41309,False,16,8,0,0
41310,False,15,7,0,0
41311,False,14,6,0,0
41312,False,13,5,0,0
41313,False,12,4,0,0
41314,False,11,3,0,0
41315,False,10,2,0,0
41316,False,9,1,0,0
41317,False,8,23,0,0
41318,False,7,22,0,0
41319,False,6,21,0,0
41320,False,5,20,0,0
41321,False,4,19,0,0
41322,False,3,18,0,0
41323,False,2,17,0,0
41324,False,1,16,0,0
41325,False,23,15,0,0
41326,False,22,14,0,0
41327,False,21,13,0,0
41328,False,20,12,0,0
41329,False,19,11,0,0
41330,False,18,10,0,0
41331,False,17,9,0,0
41332,False,16,8,0,0
41333,False,15,7,0,0
41334,False,14,6,0,0
41335,False,13,5,0,0
41336,False,12,4,0,0
41337,False,11,3,0,0
41338,False,10,2,0,0
41339,False,9,1,0,0
41340,False,8,16,0,0
41341,False,7,15,0,0
41342,False,6,14,0,0
41343,False,5,13,0,0
41344,False,4,12,0,0
41345,False,3,11,0,0
41346,False,2,10,0,0
41347,False,1,9,0,0
41348,False,16,8,0,0
41349,False,15,7,0,0
41350,False,14,6,0,0
41351,False,13,5,0,0
41352,False,12,4,0,0
41353,False,11,3,0,0
41354,False,10,2,0,0
41355,False,9,1,0,0
41356,False,8,16,0,0
41357,False,7,15,0,0
41358,False,6,14,0,0
41359,False,5,13,0,0
41360,False,4,12,0,0
41361,False,3,11,0,0
41362,False,2,10,0,0
41363,False,1,9,0,0
41364,False,16,8,0,0
41365,False,15,7,0,0
41366,False,14,6,0,0
41367,False,13,5,0,0
41368,False,12,4,0,0
41369,False,11,3,0,0
41370,False,10,2,0,0
41371,False,9,1,0,0
41372,False,8,18,0,0
41373,False,7,17,0,0
41374,False,6,16,0,0
41375,False,5,15,0,0
41376,False,4,14,0,0
41377,False,3,13,0,0
41378,False,2,12,0,0
41379,False,1,11,0,0
41380,False,19,10,0,0
41381,False,18,9,0,0
41382,False,17,8,0,0
41383,False,16,7,0,0
41384,False,15,6,0,0
41385,False,14,5,0,0
41386,False,13,4,0,0
41387,False,12,3,0,0
41388,False,11,2,0,0
41389,False,10,1,0,0
41390,False,9,17,0,0
41391,False,8,16,0,0
41392,False,7,15,0,0
41393,False,6,14,0,0
41394,False,5,13,0,0
41395,False,4,12,0,0
41396,False,3,11,0,0
41397,False,2,10,0,0
41398,False,1,9,0,0
41399,False,15,8,0,0
41400,False,14,7,0,0
41401,False,13,6,0,0
41402,False,12,5,0,0
41403,False,11,4,0,0
41404,False,10,3,0,0
41405,False,9,2,0,0
41406,False,8,1,0,0
41407,False,7,14,0,0
41408,False,6,13,0,0
41409,False,5,12,0,0
41410,False,4,11,0,0
41411,False,3,10,0,0
41412,False,2,9,0,0
41413,False,1,8,0,0
41414,False,14,7,0,0
41415,False,13,6,0,0
41416,False,12,5,0,0
41417,False,11,4,0,0
41418,False,10,3,0,0
41419,False,9,2,0,0
41420,False,8,1,0,0
41421,False,7,14,0,0
41422,False,6,13,0,0
41423,False,5,12,0,0
41424,False,4,11,0,0
41425,False,3,10,0,0
41426,False,2,9,0,0
41427,False,1,8,0,0
41428,False,12,7,0,0
41429,False,11,6,0,0
41430,False,10,5,0,0
41431,False,9,4,0,0
41432,False,8,3,0,0
41433,False,7,2,0,0
41434,False,6,1,0,0
41435,False,5,9,0,0
41436,False,4,8,0,0
41437,False,3,7,0,0
41438,False,2,6,0,0
41439,False,1,5,0,0
41440,False,10,4,0,0
41441,False,9,3,0,0
41442,False,8,2,0,0
41443,False,7,1,0,0
41444,False,6,13,0,0
41445,False,5,12,0,0
41446,False,4,11,0,0
41447,False,3,10,0,0
41448,False,2,9,0,0
41449,False,1,8,0,0
41450,False,14,7,0,0
41451,False,13,6,0,0
41452,False,12,5,0,0
41453,False,11,4,0,0
41454,False,10,3,0,0
41455,False,9,2,0,0
